State,District,Year,Arhar/Tur,Unnamed: 4,Unnamed: 5,Bajra,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Cotton(lint),Unnamed: 13,Unnamed: 14,Gram,Unnamed: 16,Unnamed: 17,Groundnut,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Jowar,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Linseed,Unnamed: 34,Unnamed: 35,Maize,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Moong(Green Gram),Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Niger seed,Unnamed: 52,Unnamed: 53,Other Rabi pulses,Unnamed: 55,Unnamed: 56,Other Cereals,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Other Kharif pulses,Unnamed: 67,Unnamed: 68,other oilseeds,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Other Summer Pulses,Unnamed: 79,Unnamed: 80,Ragi,Unnamed: 82,Unnamed: 83,Rapeseed &Mustard,Unnamed: 85,Unnamed: 86,Rice,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Sesamum,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Soyabean,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Sugarcane,Unnamed: 109,Unnamed: 110,Sunflower,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Urad,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Wheat,Unnamed: 127,Unnamed: 128,Safflower,Unnamed: 130,Unnamed: 131,Tobacco,Unnamed: 133,Unnamed: 134
1. Maharashtra,12. Hingoli,2019 - 2020,50494,46688,0.92,6,1,0.17,1876,1782.2,0.95,47011,118022,2.51,90216,94151,1.04,664,321,0.48,559,1291,2.31,44716,31643,0.71,8206,9815,1.2,54.5,46.33,0.85,1550.03,116.56,0.08,23,10,0.43,257,325,1.26,1209,1023,0.85,7105,4906,0.69,87,16.03,0.18,404,57,0.14,48,17,0.35,52,19,0.37,182,80,0.44,200,205.02,1.03,59,5,0.08,44,7,0.16,1506.34,518.18,0.34,210,31.12,0,1,6.55,0,1379,1472,1.07,92,35,0.38,190841.17,489692.62,2.57,75331.09,237997.28,3.16,1,204.81,0,26.26,8.8,0.33,12,2,0.17,234176,463500,1.98,6,3.6,0.6,6121,401124,65.53,2,1,0.5,7,4.19,0.6,8,7,0.88,19309,12968,0.67,2.7,1.46,0.54,36557,28835,0.79,2743,1659,0.6,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,12. Hingoli,2020 - 2021,46272.87,13092.29,0.28,8.4,3.97,0.47,1876,1782.2,0.95,45700,85600,1.87,110417.4,102079.79,0.92,578.95,261.92,0.45,728.07,777.8,1.07,45753.96,8601.74,0.19,7101.34,7095.09,1,54.5,46.33,0.85,1550.03,116.56,0.08,990.83,1055.83,1.07,808.03,1042.27,1.29,1020.75,888.82,0.87,7347,2739.85,0.37,87,16.03,0.18,7,0.26,0.04,307,392.96,1.28,52,19,0.37,389,171.02,0.44,373.7,423.07,1.13,36073,18505.45,0.51,44,7,0.16,1391,290.35,0.21,1222.2,381.28,0.31,205.6,13.38,0.07,1379,1472,1.07,92,35,0.38,190841.17,489692.62,2.57,75331.09,237997.28,3.16,5.6,1.11,0.2,26,10.08,0.39,38.5,7.33,0.19,235553.92,254685.73,1.08,6,3.6,0.6,13500,1017432.18,75.37,2,1,0.5,7,4.19,0.6,8,7,0.88,19557.5,6494.82,0.33,2.7,1.46,0.54,33529.33,52475.04,1.57,1675.67,870.2,0.52,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,12. Hingoli,2021 - 2022,45690.81,45028.29,0.99,10.5,3.8,0.36,1876,1782.2,0.95,44900,78700,1.75,111511.95,137799.78,1.24,578.95,425.88,0.74,651.58,838.14,1.29,42176.56,15213.08,0.36,7901.54,7330.02,0.93,299,248.6,0.83,1550.03,116.56,0.08,1023.11,876.8,0.86,811.7,1766.67,2.18,1175.26,1023.36,0.87,8642.7,4398.27,0.51,378.2,69.66,0.18,7,0.26,0.04,310,90.8,0.29,7,1.9,0.27,1143,474.38,0.42,373.7,423.07,1.13,20,1.56,0.08,30,5,0.17,772,96.87,0.13,1222.2,381.28,0.31,205.6,13.38,0.07,1379,1472,1.07,92,35,0.38,190841.17,489692.62,2.57,75331.09,237997.28,3.16,1.74,0.31,0.18,20.43,14.6,0.71,2.9,0.57,0.2,252058.53,241824.95,0.96,4351.1,2262.49,0.52,27968,2311725.13,82.66,2,1,0.5,7,4.19,0.6,7,5.51,0.79,20620.65,7571.9,0.37,89.5,48.23,0.54,30677.44,45740.06,1.49,1433.27,572.45,0.4,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,12. Hingoli,2022 - 2023,44459,27311,0.61,431,155,0.36,1876,1782.2,0.95,32475.94,78215.44,2.41,137266.49,170170.64,1.24,578.95,425.88,0.74,4887,5885,1.2,5238.29,2652.15,0.51,7535.43,5779.98,0.77,420,349.2,0.83,1550.03,116.56,0.08,453,447,0.99,679.67,1343.67,1.98,822.68,804.12,0.98,9853.43,5782.98,0.59,603.8,111.21,0.18,7,0.26,0.04,143.5,89.78,0.63,27,8.4,0.31,133.6,58.53,0.44,373.7,423.07,1.13,415,110.47,0.27,77,17.34,0.23,249,64.83,0.26,320.8,43.91,0.14,205.6,13.38,0.07,1379,1472,1.07,92,35,0.38,190841.17,489692.62,2.57,75331.09,237997.28,3.16,1.74,0.31,0.18,35,11.73,0.34,126,24,0.19,249507,387409,1.55,4763.7,2477.03,0.52,17520,1203448.8,68.69,2,1,0.5,7,4.19,0.6,465,398,0.86,27498.31,16512.74,0.6,55,29.64,0.54,29966.96,51312.43,1.71,1463.47,907.35,0.62,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,13. Jalgaon,2019 - 2020,21751,11066,0.51,11896,9472,0.8,1876,1782.2,0.95,534101,502286,0.94,71507,98618,1.38,3457,2570,0.74,1058,2445,2.31,38982,25783,0.66,46132,75935,1.65,420,349.2,0.83,1550.03,116.56,0.08,136345,103816,0.76,70069,220717,3.15,6633,23880,3.6,24795,12904,0.52,603.8,111.21,0.18,7,0.26,0.04,207,159,0.77,534,252,0.47,332,192,0.58,17462,20954,1.2,772,251,0.33,41,8,0.2,249,64.83,0.26,127,81,0.64,2397,599,0.25,1379,1472,1.07,92,35,0.38,190841.17,489692.62,2.57,75331.09,237997.28,3.16,3016,971,0.32,70,19,0.27,1099,396,0.36,32790,18001,0.55,4763.7,2477.03,0.52,6988,483270,69.16,2,1,0.5,58,27,0.47,465,398,0.86,30253,18833,0.62,55,29.64,0.54,77133,190532,2.47,1463.47,907.35,0.62,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,13. Jalgaon,2020 - 2021,21085.5,17119.11,0.81,10971.26,13883.17,1.27,1876,1782.2,0.95,540600,1402200,2.59,78638.76,89338.23,1.14,3524.95,3481.95,0.99,1308.95,2350.08,1.8,39875.97,69793.06,1.75,47850.42,75726.83,1.58,420,349.2,0.83,1550.03,116.56,0.08,131607.77,434967,3.31,71546.91,196468.56,2.75,6469.77,13327.72,2.06,25587.34,6588.82,0.26,603.8,111.21,0.18,7,0.26,0.04,1650,1796.85,1.09,856,1628.97,1.9,381,219.91,0.58,9561,7920.33,0.83,439,219.15,0.5,130,45.5,0.35,947,651.31,0.69,41,26.04,0.64,740,232.36,0.31,1379,1472,1.07,92,35,0.38,190841.17,489692.62,2.57,75331.09,237997.28,3.16,2682.38,795.21,0.3,74.2,20.41,0.28,809,166.65,0.21,33220.92,39601.77,1.19,4763.7,2477.03,0.52,4860,535070.41,110.1,2,1,0.5,58,22.64,0.39,212,62.19,0.29,31282.45,10803.12,0.35,55,29.64,0.54,81020.76,144857.52,1.79,1463.47,907.35,0.62,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,13. Jalgaon,2021 - 2022,22786.21,13156.76,0.58,10717.73,5182.02,0.48,7257,6603.87,0.91,489400,731200,1.49,86095.29,130880.34,1.52,3280.23,2309.61,0.7,1471.41,2472.98,1.68,36062.99,37685.82,1.05,53429.19,91629.99,1.71,229,190.4,0.83,1550.03,116.56,0.08,132530.7,256844.49,1.94,80321.92,382910.66,4.77,7635,15728.1,2.06,24888.61,5838.87,0.23,2605,479.82,0.18,7,0.26,0.04,42,32.32,0.77,1419,1419,1,1060,686.5,0.65,78,64.62,0.83,339,16.95,0.05,81,24,0.3,437,300.08,0.69,41,26.04,0.64,8,2.51,0.31,1379,1472,1.07,92,35,0.38,190841.17,489692.62,2.57,75331.09,237997.28,3.16,2284.69,445.29,0.19,135.64,96.92,0.71,807.4,121.11,0.15,28319.61,16159.17,0.57,1430.4,2145.6,1.5,12035,731795.42,60.81,2,1,0.5,837.29,1104.13,1.32,297.68,274.74,0.92,34388.1,7324.67,0.21,21,11.32,0.54,79731.24,122840.33,1.54,1463.47,907.35,0.62,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,13. Jalgaon,2022 - 2023,11916,9023,0.76,10637,12628,1.19,6805.1,6192.64,0.91,531076.79,1294918.6,2.44,86656.42,91950.26,1.06,3506.88,2933.51,0.84,2595,4306,1.66,22278.17,43346.64,1.95,38751.14,70599.93,1.82,175,145.5,0.83,1550.03,116.56,0.08,136344,418032,3.07,91096.32,305588.85,3.35,14239,33917.3,2.38,18152.31,10343.19,0.57,725.2,133.58,0.18,7,0.26,0.04,89,74.42,0.84,1763.4,1750.35,0.99,702,394.71,0.56,975,834.68,0.86,367,188,0.51,22,5.81,0.26,369,227.27,0.62,41,26.04,0.64,77,25.82,0.34,1379,1472,1.07,92,35,0.38,190841.17,489692.62,2.57,75331.09,237997.28,3.16,670.87,254.06,0.38,128.98,43.21,0.33,413,117,0.28,24434,35581,1.46,641,961.5,1.5,16000,1120000,70,2,1,0.5,1257.98,1472.03,1.17,2745,2349,0.86,31879.17,17380.52,0.55,21,11.32,0.54,79887.65,166773.46,2.09,1463.47,907.35,0.62,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,14. Jalna,2019 - 2020,54922,70046,1.28,14571,18761,1.29,6805.1,6192.64,0.91,330994,771154,2.33,29420,30081,1.02,1027,2406,2.34,2019,2019,1,163,177,1.09,99836,91888,0.92,175,145.5,0.83,10,5,0.5,48814,164404,3.37,2398,9204,3.84,6177,15443,2.5,22688,14474,0.64,725.2,133.58,0.18,99,10,0.1,89,74.42,0.84,296,27,0.09,702,394.71,0.56,4281,4067,0.95,360,22,0.06,28,4,0.14,187,25,0.13,14,26.04,0,32,30,0.94,1379,1472,1.07,187,25,0.13,11,2,0.18,75331.09,237997.28,3.16,146,13,0.09,128.98,43.21,0.33,9,117,0,144771,248095,1.71,641,961.5,1.5,26471,1490170,56.29,11,3,0.27,155,88,0.57,2745,2349,0.86,11132,8922,0.8,21,11.32,0.54,18162,29023,1.6,937,281,0.3,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,14. Jalna,2020 - 2021,53863.75,66346.67,1.23,15122.19,17402.16,1.15,6805.1,6192.64,0.91,342500,785900,2.29,38665.51,48275.35,1.25,1228.4,1101.61,0.9,2019,2647.11,1.31,456.51,1084.84,2.38,110673.98,120419.4,1.09,175,145.5,0.83,34,20.4,0.6,48772.45,190295.45,3.9,13185.36,61725.89,4.68,6177,9265.5,1.5,25766.44,15143.87,0.59,725.2,133.58,0.18,104,3.83,0.04,343,171.5,0.5,290,232,0.8,1179,943.2,0.8,2482,1489.2,0.6,275,422.13,1.54,154.5,21.63,0.14,816.9,163.38,0.2,468.2,468.2,1,52.8,13.2,0.25,1379,1472,1.07,187,25,0.13,11,2,0.18,75331.09,237997.28,3.16,174.95,51.91,0.3,84,2.19,0.03,15,2.25,0.15,159698.65,319306.36,2,641,961.5,1.5,39093,3009886.66,76.99,7.35,3.01,0.41,155.29,92.99,0.6,2745,2349,0.86,10990.97,8494.91,0.77,21,11.32,0.54,23879.33,41767.15,1.75,937.39,319.52,0.34,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,14. Jalna,2021 - 2022,61715.52,69226.3,1.12,14817.92,9098.62,0.61,73,54.75,0.75,333880,610800,1.83,43046.97,56779.81,1.32,1560.09,1078.65,0.69,2019,2446.02,1.21,268.96,143.76,0.53,124345.8,136760.49,1.1,175,145.5,0.83,34,20.4,0.6,42238.6,117778.12,2.79,15215.25,93677.25,6.16,6177,9265.5,1.5,27961.21,12308.53,0.44,725.2,133.58,0.18,70.4,8.34,0.12,166,66.4,0.4,436,348.8,0.8,917,733.6,0.8,2525,2020,0.8,673,201.9,0.3,100,20,0.2,5696.9,2848.45,0.5,5541.5,1108.3,0.2,189.6,66.36,0.35,1379,1472,1.07,187,25,0.13,11,2,0.18,75331.09,237997.28,3.16,182.34,34.81,0.19,89.15,63.7,0.71,22.6,3.39,0.15,180552.44,241326.39,1.34,4601,4601,1,34434,2001481.13,58.13,7.35,2.8,0.38,159.29,128.44,0.81,282,222.02,0.79,12640.97,5620.18,0.44,21,11.32,0.54,24166.43,44840.09,1.86,897.58,1097.29,1.22,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,14. Jalna,2022 - 2023,48935,56114,1.15,11588,9960,0.86,2605,2084,0.8,303128.95,687786.4,2.27,105875.02,127700.1,1.21,1554.88,1467.34,0.94,808,1234,1.53,331.65,315.8,0.95,76663,92490.08,1.21,9,7.2,0.8,34,20.4,0.6,46655,157168,3.37,19642.85,97734.96,4.98,2779.65,4169.48,1.5,18307.92,12709.36,0.69,13.2,4.62,0.35,104.4,26.36,0.25,320,128,0.4,2008,1767.04,0.88,50,40,0.8,9,8.41,0.93,792,435.6,0.55,406,133.98,0.33,475,237.5,0.5,5541.5,1108.3,0.2,53,37.67,0.71,1379,1472,1.07,187,25,0.13,11,2,0.18,75331.09,237997.28,3.16,133.13,33.75,0.25,66.02,22.12,0.34,9,1,0.11,205362,353593,1.72,2287.9,2287.9,1,47227,3778160,80,7.35,2.8,0.38,155.29,63.48,0.41,323,276,0.85,10215.67,6253.01,0.61,21,11.32,0.54,26697.9,54469.06,2.04,345.82,112.39,0.33,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare)
1. Maharashtra,15. Kolhapur,2019 - 2020,786,1545,1.97,11588,9960,0.86,2605,2084,0.8,303128.95,687786.4,2.27,4557,4834,1.06,41175,48965,1.19,911,2049,2.25,2970,3215,1.08,13678,22357,1.63,9,7.2,0.8,34,20.4,0.6,1426,3839,2.69,3201,9126,2.85,935,2273,2.43,1985,1289,0.65,13.2,4.62,0.35,410,164,0.4,1271,540,0.42,251,126,0.5,61,21,0.34,9,8.41,0.93,1085,738,0.68,406,133.98,0.33,92,16,0.17,5541.5,1108.3,0.2,801,369,0.46,18939,31604,1.67,92,16,0.17,111359,270993,2.43,437,1487,3.4,15,2,0.13,66.02,22.12,0.34,9,1,0.11,51583,102952,2,2287.9,2287.9,1,140484,11384118,81.03,3,2.8,0,180,102,0.57,117,164,1.4,1871,1564,0.84,21,11.32,0.54,3398,8001,2.35,345.82,112.39,0.33,456,828,1.82
1. Maharashtra,15. Kolhapur,2020 - 2021,695.57,418.25,0.6,11588,9960,0.86,2605,2084,0.8,303128.95,687786.4,2.27,4864.89,4518.9,0.93,39561.16,55553.11,1.4,1124.12,2622.08,2.33,3114.86,4844.41,1.56,10500.39,18159.11,1.73,9,7.2,0.8,34,20.4,0.6,1036,3584.04,3.46,2948.52,8559.14,2.9,1076.67,2745.5,2.55,1036.27,1111.54,1.07,13.2,4.62,0.35,574,243.89,0.42,639,284.36,0.45,888,426.24,0.48,135,49.95,0.37,32,31.9,1,1536,1244.16,0.81,43,10.11,0.24,92,16,0.17,64.7,32.74,0.51,110,61.6,0.56,19560.11,36208.93,1.85,92,16,0.17,101775.35,341243.79,3.35,484.24,1274.33,2.63,15,2,0.13,66.02,22.12,0.34,9,1,0.11,45217.65,105950.03,2.34,2287.9,2287.9,1,157752,14699900.74,93.18,3,2.8,0,163.11,63.67,0.39,140.4,41.18,0.29,1299.01,797.72,0.61,21,11.32,0.54,1581.35,3667.14,2.32,345.82,112.39,0.33,591,1190.76,2.01
1. Maharashtra,15. Kolhapur,2021 - 2022,888.16,1284.19,1.45,11588,9960,0.86,2605,2084,0.8,303128.95,687786.4,2.27,4817.59,4850.01,1.01,42143.39,71597.41,1.7,1240.41,2212.06,1.78,2362.87,4292.86,1.82,12143.68,20780.02,1.71,9,7.2,0.8,34,20.4,0.6,1044.3,3203.19,3.07,2181.4,4341.64,1.99,1250.83,3127.08,2.5,966.84,789.43,0.82,715,339.63,0.48,409.09,70,0.17,995,422.88,0.43,611,274.95,0.45,230,83.58,0.36,48,52.25,1.09,1313,695.89,0.53,8,2,0.25,21,3.68,0.18,64.7,32.74,0.51,89,42.2,0.47,19128.22,37694.07,1.97,92,16,0.17,95182,319462.31,3.36,423.71,1318.99,3.11,15,2,0.13,66.02,22.12,0.34,9,1,0.11,41711.31,93324.89,2.24,1961,3725.9,1.9,178091,17146726.25,96.28,3,2.8,0,15,19.78,1.32,181.69,241.08,1.33,955.72,365.85,0.38,21,11.32,0.54,1531.41,4000,2.61,345.82,112.39,0.33,527,792.87,1.5
1. Maharashtra,15. Kolhapur,2022 - 2023,881,1045,1.19,11588,9960,0.86,2605,2084,0.8,303128.95,687786.4,2.27,4913.73,5430.02,1.11,35995.56,51754.42,1.44,992,1707,1.72,1186.47,2041.92,1.72,13042.25,25820,1.98,9,7.2,0.8,34,20.4,0.6,1070,3134,2.93,2568.43,11034.23,4.3,750.5,1913.78,2.55,866,481.24,0.56,142,71,0.5,388.64,177.22,0.46,1284,545.7,0.43,362,162.9,0.45,224,83.63,0.37,21,20.94,1,1449,767.97,0.53,8,2,0.25,2,0.35,0.18,64.7,32.74,0.51,7,4.12,0.59,17429,41267,2.37,92,16,0.17,94433.27,290546.82,3.08,296.6,1173.06,3.96,15,2,0.13,66.02,22.12,0.34,9,1,0.11,43601,92957,2.13,414,683.1,1.65,175560,15817956,90.1,3,2.8,0,24,28.08,1.17,267,228,0.85,1070.53,954.16,0.89,75,33.75,0.45,1801.8,5249.36,2.91,345.82,112.39,0.33,848,2236,2.64
1. Maharashtra,16. Latur,2019 - 2020,108642,132824,1.22,1668,371,0.22,2605,2084,0.8,6269,9557,1.52,181313,203875,1.12,897,298,0.33,1572,2113,1.34,63056,49570,0.79,33693,32016,0.95,9,7.2,0.8,244,73,0.3,6981,1564,0.22,3335,4347,1.3,750.5,1913.78,2.55,11385,5108,0.45,142,71,0.5,568,153,0.27,111,35,0.32,346,80,0.23,111,25,0.23,21,20.94,1,28,5,0.18,39,8,0.21,356,119,0.33,64.7,32.74,0.51,7,4.12,0.59,17429,41267,2.37,356,119,0.33,879,71,0.08,296.6,1173.06,3.96,2326,482,0.21,66.02,22.12,0.34,9,1,0.11,413012,455564,1.1,414,683.1,1.65,29762,2032745,68.3,5407,2224,0.41,605,431,0.71,10,5,0.5,7538,4287,0.57,75,33.75,0.45,9033,5834,0.65,6498,7077,1.09,848,2236,2.64
1. Maharashtra,16. Latur,2020 - 2021,111326.31,164494.09,1.48,1661.58,468.59,0.28,2605,2084,0.8,7900,19800,2.51,212429.22,216574.7,1.02,1052.83,825.04,0.78,1977.65,2349.12,1.19,56343.09,47244.73,0.84,37764.35,50727.77,1.34,9,7.2,0.8,303.92,182.35,0.6,6591.01,5108.03,0.77,3950.15,2636.05,0.67,750.5,1913.78,2.55,11275.88,8140.58,0.72,142,71,0.5,687.04,25.27,0.04,59,49.8,0.84,381,88.39,0.23,86,19.45,0.23,82,68.35,0.83,53,51.68,0.98,81,16.52,0.2,569,189.53,0.33,136.3,59.43,0.44,36.9,2.4,0.07,17429,41267,2.37,356,119,0.33,907.55,595.63,0.66,296.6,1173.06,3.96,2443.04,636.44,0.26,66.02,22.12,0.34,2.2,0.42,0.19,442391.19,774232.16,1.75,414,683.1,1.65,30100,2275681.57,75.6,5479.94,2244.04,0.41,711,425.71,0.6,16,9.58,0.6,7483.01,6911.86,0.92,75,33.75,0.45,11992.15,18826.36,1.57,6913.97,3298.25,0.48,848,2236,2.64
1. Maharashtra,16. Latur,2021 - 2022,115458.26,73916.38,0.64,918.36,115.08,0.13,2605,2084,0.8,7900,12600,1.59,233114.31,235270.62,1.01,1214.8,271.75,0.22,2105.95,2618.71,1.24,57358.52,32952.47,0.57,40790.24,49780,1.22,9,7.2,0.8,325.16,222.08,0.68,6086.26,5215.93,0.86,5222.47,11366.71,2.18,327,257.1,0.79,12086.59,8268.44,0.68,142,71,0.5,567.46,67.19,0.12,31,6.77,0.22,136,31.69,0.23,86,15.11,0.18,82,68.35,0.83,19,5.15,0.27,55,11,0.2,965,179.48,0.19,165.2,33.04,0.2,36.9,2.4,0.07,17429,41267,2.37,356,119,0.33,611.36,209.99,0.34,296.6,1173.06,3.96,2308.18,434.17,0.19,24,17.15,0.71,2.2,0.42,0.19,475381.11,583720.46,1.23,2349.7,1221.8,0.52,71218,6304898.62,88.53,305.68,116.37,0.38,407.02,304.25,0.75,19.33,15.22,0.79,6702.98,4564.73,0.68,75,33.75,0.45,14749.25,17939.96,1.22,7749.16,4496.84,0.58,848,2236,2.64
1. Maharashtra,16. Latur,2022 - 2023,68615,23521,0.34,918.36,115.08,0.13,40.6,35.57,0.88,7283.88,27221.14,3.74,314408.71,269429.4,0.86,406.99,242.49,0.6,1685,2194,1.3,7068.54,2090.17,0.3,31944.62,30949.87,0.97,230,191.23,0.83,271.36,126.59,0.47,6000,5919,0.99,5315.65,10804.06,2.03,366.39,469.71,1.28,7170.07,4058.98,0.57,55,10.13,0.18,220.85,55.77,0.25,359.2,166.86,0.46,830,216.46,0.26,177,40.65,0.23,82,68.35,0.83,54,25.38,0.47,372,92.85,0.25,1249.4,368.37,0.29,141,61.48,0.44,22,6.61,0.3,17429,41267,2.37,356,119,0.33,350.61,136.7,0.39,296.6,1173.06,3.96,358.9,90.98,0.25,23.36,7.83,0.34,34,7,0.21,486702,534398,1.1,174.6,90.79,0.52,63158,5585798.78,88.44,258,96,0.37,491.67,228.14,0.46,20,17,0.85,5378.42,3490.06,0.65,75,33.75,0.45,15985.84,21695.98,1.36,11844.04,8797.75,0.74,848,2236,2.64
1. Maharashtra,17. Mumbai suburban,2019 - 2020,68615,23521,0.34,918.36,115.08,0.13,40.6,35.57,0.88,7283.88,27221.14,3.74,314408.71,269429.4,0.86,406.99,242.49,0.6,1685,2194,1.3,7068.54,2090.17,0.3,31944.62,30949.87,0.97,230,191.23,0.83,1046,232,0.22,6000,5919,0.99,5315.65,10804.06,2.03,366.39,469.71,1.28,7170.07,4058.98,0.57,55,10.13,0.18,220.85,55.77,0.25,359.2,166.86,0.46,830,216.46,0.26,177,40.65,0.23,82,68.35,0.83,54,25.38,0.47,372,92.85,0.25,1249.4,368.37,0.29,141,61.48,0.44,22,6.61,0.3,17429,41267,2.37,356,119,0.33,350.61,136.7,0.39,296.6,1173.06,3.96,358.9,90.98,0.25,23.36,7.83,0.34,34,7,0.21,486702,534398,1.1,174.6,90.79,0.52,63158,5585798.78,88.44,258,96,0.37,491.67,228.14,0.46,20,17,0.85,5378.42,3490.06,0.65,75,33.75,0.45,15985.84,21695.98,1.36,11844.04,8797.75,0.74,848,2236,2.64
1. Maharashtra,18. Nagpur,2019 - 2020,65043,83767,1.29,918.36,115.08,0.13,40.6,35.57,0.88,153345,409516,2.67,61265,56723,0.93,1139,163,0.14,298,643,2.16,2126,848,0.4,88,50,0.57,230,191.23,0.83,1046,232,0.22,103,234,2.27,408,715,1.75,1039,1188,1.14,1202,481,0.4,55,10.13,0.18,220.85,55.77,0.25,903,490,0.54,30,12,0.4,78,1,0.01,82,68.35,0.83,395,148,0.37,103,34,0.33,102,33,0.32,141,61.48,0.44,17,4,0.24,17429,41267,2.37,102,33,0.32,99473,155943,1.57,56,127,2.27,5,1,0.2,23.36,7.83,0.34,16,5,0.31,133784,223698,1.67,174.6,90.79,0.52,3750,212925,56.78,258,96,0.37,491.67,228.14,0.46,20,17,0.85,1004,452,0.45,75,33.75,0.45,111308,157054,1.41,11844.04,8797.75,0.74,848,2236,2.64
1. Maharashtra,18. Nagpur,2020 - 2021,67757.56,102809.48,1.52,918.36,115.08,0.13,40.6,35.57,0.88,158900,508200,3.2,65535.05,92843.44,1.42,908.59,789.84,0.87,688.39,963.66,1.4,1719.97,1180.86,0.69,43.42,26.48,0.61,230,191.23,0.83,8.84,3.32,0.38,421.32,1438.97,3.42,266.67,343.98,1.29,1039,1188,1.14,1370.5,465.29,0.34,55,10.13,0.18,220.85,55.77,0.25,616.4,453.67,0.74,10,3.97,0.4,78,1,0.01,82,68.35,0.83,227,268.54,1.18,80,26.4,0.33,472.6,154.03,0.33,375.2,272.77,0.73,127.4,61.28,0.48,17429,41267,2.37,102,33,0.32,98040.08,213591.45,2.18,56,169.72,3.03,26,5.16,0.2,23.36,7.83,0.34,16,5,0.31,155650.43,62589.84,0.4,174.6,90.79,0.52,3227,182536.87,56.57,258,96,0.37,491.67,228.14,0.46,20,17,0.85,957.57,279.58,0.29,75,33.75,0.45,115402.64,245743.16,2.13,11844.04,8797.75,0.74,848,2236,2.64
1. Maharashtra,18. Nagpur,2021 - 2022,78135.08,98426.76,1.26,918.36,115.08,0.13,40.6,35.57,0.88,158900,451800,2.84,67699.91,119549.92,1.77,1105.2,1140.12,1.03,886.73,1428.93,1.61,1719.97,1280.86,0.74,35.98,31.28,0.87,230,191.23,0.83,8.84,4.42,0.5,421.32,1243.52,2.95,228.74,497.85,2.18,152,130.69,0.86,1370.5,677.44,0.49,197.5,36.38,0.18,220.85,55.77,0.25,390.9,161.65,0.41,255.9,80.86,0.32,176,36.09,0.21,82,68.35,0.83,113.5,40.29,0.36,57,27,0.47,1102.6,335.69,0.3,375.2,272.77,0.73,127.4,61.28,0.48,17429,41267,2.37,102,33,0.32,98433.3,221412.3,2.25,69.55,206.59,2.97,26,3.55,0.14,23.36,7.83,0.34,16,5,0.31,145228.46,110881.93,0.76,703.1,421.86,0.6,3526,348897.65,98.95,258,96,0.37,491.67,228.14,0.46,20,17,0.85,1071.43,424.61,0.4,75,33.75,0.45,116990.8,290409.77,2.48,123.4,101.41,0.82,848,2236,2.64
